                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0858,                 1.0803,                 1.5054,                0.99436,                0.99855,                0.99435,                0.81406,                 0.7479,                0.36254,                 1.1894,              0.0033224,              0.0033224,              0.0033224
